47.6148172,-122.3306024
42.2255775,-83.2685445
41.36999835,-81.8201765
36.0609645,-115.1351649
39.5805,-104.9042
43.5410145,-96.73114255
45.484892,-122.805579
29.522089,-98.521052
26.75897,-80.2719037
27.827367,-82.30672225
40.662479,-74.1965245
39.3546884,-76.4727813
40.655138,-73.9487755
35.576122,-81.210161
42.66468445,-83.269058
42.66468445,-83.269058
32.6782075,-83.1738665
42.08492845,-87.82598475
38.91436445,-75.43003995
38.8866232,-94.808085
27.737151,-97.432425
42.4928459,-83.02698855
32.6782075,-83.1738665
32.6782075,-83.1738665
32.6782075,-83.1738665
27.698682,-83.804475
38.89860285,-77.0143985
34.7519365,-92.131274
32.6782075,-83.1738665
42.4798095,-83.26027415
27.698682,-83.804475
26.63648,-81.9868342
40.00134,-74.1880345
26.72189575,-80.1226195
34.7519365,-92.131274
42.7972655,-83.6183165
39.8202065,-105.12818845
41.1179365,-77.604684
38.89569092,-77.03335135
30.27988,-81.40485485
26.7105377,-80.0339481
29.8384948,-95.4464865
33.935822,-117.397616
40.774339,-74.399048
26.301198,-80.12235585
44.065621,-123.12240145
36.160277,-84.086323
40.809148,-73.946794
37.431473,-121.896165
33.7671944,-84.433106
33.7671944,-84.433106
45.53640175,-122.63090815
26.150368,-80.14917255
34.16825365,-111.93171085
35.1704985,-79.86103375
35.1054165,-120.609977
33.5422375,-86.793917
38.6537712,-90.2478239
34.263264,-86.2061195
41.4959395,-81.7054672
27.698682,-83.804475
37.7706565,-122.4359785
39.818175,-74.9904305
27.698682,-83.804475
28.53816955,-81.7332615
38.6612187007421,-78.6705207824707
40.7180015,-74.06666295
32.8100122,-117.10498915
29.353128,-99.161377
45.53640175,-122.63090815
32.8100122,-117.10498915
34.7519365,-92.131274
40.9445675,-73.860857
41.9382285,-93.38986395
41.9382285,-93.38986395
41.9382285,-93.38986395
42.47394745,-96.39715
41.9382285,-93.38986395
33.6311395,-80.926628
33.6311395,-80.926628
30.471377,-87.252232
34.0207895,-118.4119065
33.63933985,-111.8583985
25.64171855,-100.2935915
28.0170115,-82.506284
32.342708,-111.032309
32.4383719,-85.026365
33.5528626,-112.1246767
41.549405,-72.6678115
41.549405,-72.6678115
32.8198585,-96.7617535
34.0207895,-118.4119065
45.165333,-93.20505565
33.9481237,-84.53213255
33.629414,-117.59572745
36.006256,-115.03833685
37.2691755,-119.3066075
41.1179365,-77.604684
34.0207895,-118.4119065
47.1162075,-122.893224
37.39685295,-122.0814425
42.9398155,-71.534209
29.53196405,-95.0193505
35.5563115,-97.2960415
47.6148172,-122.3306024
41.1179365,-77.604684
47.39231145,-122.2180755
26.03967995,-80.1783915
30.3314076,-93.208902
41.79158405,-88.0400015
30.3233457,-97.75472415
35.3469013,-119.025163
38.8051145,-77.2369685
39.082347,-84.1637855
39.082347,-84.1637855
39.082347,-84.1637855
29.8384948,-95.4464865
41.74849615,-88.16132155
41.83358445,-87.732013
33.846765,-84.515786
40.57109925,-79.5869395
30.4635645,-90.9149645
32.1893905,-110.9155735
36.965671,-86.4355085
35.35725255,-94.3703081
38.99353915,-76.887208
38.641305,-121.31872215
26.7086,-80.0572
38.3045585,-92.4367735
32.924548,-96.8799575
40.8503475,-73.8494415
32.6782075,-83.1738665
45.4973775,-73.5000825
45.4973775,-73.5000825
30.536468,-87.87851335
33.5422375,-86.793917
26.25189495,-80.1386454
40.809148,-73.946794
34.0207895,-118.4119065
33.12991,-91.9608155
33.12991,-91.9608155
36.01985445,-75.66810955
41.58845975,-81.5204785
40.4021985,-79.86913235
33.438735,-117.618621
40.780709,-73.9685415
26.72189575,-80.1226195
49.8538055,-97.1526765
45.3806165,-71.683525
38.8051145,-77.2369685
38.0033755,-79.420865
27.698682,-83.804475
34.2673105,-118.73139915
27.698682,-83.804475
29.417501,-98.5406515
39.2396655,-94.4345195
35.3469013,-119.025163
34.4168,-118.5058
40.803235,-96.69656245
30.3233457,-97.75472415
34.0207895,-118.4119065
34.0207895,-118.4119065
29.8384948,-95.4464865
29.8384948,-95.4464865
26.25189495,-80.1386454
42.666643,-83.152768
39.70673705,-74.88863
44.900818,-89.5694915
27.698682,-83.804475
37.819333,-96.864314
34.0207895,-118.4119065
41.501462,-75.559413
34.0207895,-118.4119065
40.780709,-73.9685415
40.780709,-73.9685415
40.780709,-73.9685415
37.71765405,-89.2232095
38.0033755,-79.420865
38.8951,-77.0367
33.0612424,-96.7349005
35.1704985,-79.86103375
40.78736,-73.54401
40.760952,-73.5918235
19.0322295,-98.1542665
40.67087955,-73.8311875
