39.7795625,-86.1429225
40.6054535,-73.655282
39.727936,-84.047553
35.8439812,-78.657837
41.6833388,-88.10603015
40.208625,-74.0541785
34.0207895,-118.4119065
42.6168885,-73.5518935
40.0395985,-74.132525
33.52688275,-84.2306505
28.1402165,-81.4766765
44.900818,-89.5694915
27.698682,-83.804475
33.8091715,-118.1567104
36.006256,-115.03833685
44.9706105,-93.2620465
20.6766521,-103.3358818
29.8935655,-95.58461825
33.8423675,-79.08959
41.36083965,-82.114383
40.52106225,-79.9454451
44.6640181,-93.6340358
39.0299405,-84.5170768
39.0299405,-84.5170768
41.4131905,-81.60280385
41.83358445,-87.732013
36.0465379,-90.5139731
40.780709,-73.9685415
40.0730405,-74.7243235
27.698682,-83.804475
29.05972645,-82.0554015
41.9782565,-88.1443505
29.8384948,-95.4464865
41.086917,-85.1700515
43.2606955,-79.9135205
26.2488571,-97.7190535
32.6782075,-83.1738665
42.03693905,-71.683502
39.499762,-111.547029
41.732685,-70.2050655
35.7149505,-81.15619825
45.188407,-68.984705
29.9015445,-93.9559185
31.1688935,-100.0768885
32.576227,-86.6807375
46.25817755,-119.2796615
39.7393005,-89.2665075
34.0870095,-118.36964515
26.2047925,-80.23063465
34.0207895,-118.4119065
28.50167835,-81.36777265
34.363073,-92.81653075
36.20000805,-86.791549
36.20000805,-86.791549
30.4604442,-97.60701925
32.6782075,-83.1738665
32.6782075,-83.1738665
36.20000805,-86.791549
36.01880475,-115.2344355
28.049601,-81.972705
41.0808775,-81.5167515
47.6148172,-122.3306024
39.2099285,-96.5745935
43.629311,-79.2725695
37.331159,-121.8737305
32.9644845,-96.690937
40.655138,-73.9487755
47.6635575,-117.079576
41.9382285,-93.38986395
34.0412115,-84.340338
37.5236445,-121.979527
34.166235,-106.026119
37.822244,-85.7682405
44.8462005,-93.4594295
33.842863,-117.851089
41.83358445,-87.732013
29.8384948,-95.4464865
26.931496,-80.11711665
44.94151555,-93.1056485
42.9944585,-83.7256099
45.53640175,-122.63090815
33.6311395,-80.926628
38.347486,-81.6337049
43.629311,-79.2725695
36.20000805,-86.791549
33.18492035,-117.2397795
40.67087955,-73.8311875
41.83358445,-87.732013
36.2491245,-115.133373
29.6731715,-82.3302695
40.7256935,-74.2327845
30.3233457,-97.75472415
39.9946835,-82.98577205
38.8808445,-77.101999
38.5289413,-82.678774
47.27302215,-120.882482
20.4321524,-86.8780289
45.188407,-68.984705
43.62347,-87.7932675
41.83358445,-87.732013
34.0528734,-117.17357095
33.9563835,-83.39977925
30.683649,-88.1615555
28.300058,-82.6659115
33.6311395,-80.926628
28.10956245,-82.7011465
40.3651595,-82.66946745
29.8384948,-95.4464865
40.0239815,-105.24268645
40.0239815,-105.24268645
32.1893905,-110.9155735
28.0134685,-82.6940595
39.9946835,-82.98577205
36.0609645,-115.1351649
43.629311,-79.2725695
26.0471385,-80.3008775
40.655138,-73.9487755
35.9909825,-78.8954403
34.0207895,-118.4119065
41.850901,-72.737393
28.6600645,-81.441419
45.188407,-68.984705
41.83358445,-87.732013
38.969966,-76.51079195
38.89860285,-77.0143985
35.13352055,-89.922029
40.7142,-74.0064
